"","gutenberg_id","text"
"1750",55,"""Nothing that I know of,"" answered the Woodman; but the Scarecrow, who"
"1751",55,"had been trying to think, but could not because his head was stuffed"
"1752",55,"with straw, said, quickly, ""Oh, yes; you can save our friend, the"
"1753",55,"Cowardly Lion, who is asleep in the poppy bed."""
"1754",55,""
"1755",55,"""A Lion!"" cried the little Queen.  ""Why, he would eat us all up."""
"1756",55,""
"1757",55,"""Oh, no,"" declared the Scarecrow; ""this Lion is a coward."""
"1758",55,""
"1759",55,"""Really?"" asked the Mouse."
"1760",55,""
"1761",55,"""He says so himself,"" answered the Scarecrow, ""and he would never hurt"
"1762",55,"anyone who is our friend.  If you will help us to save him I promise"
"1763",55,"that he shall treat you all with kindness."""
"1764",55,""
"1765",55,"""Very well,"" said the Queen, ""we trust you.  But what shall we do?"""
"1766",55,""
"1767",55,"""Are there many of these mice which call you Queen and are willing to"
"1768",55,"obey you?"""
"1769",55,""
"1770",55,"""Oh, yes; there are thousands,"" she replied."
"1771",55,""
"1772",55,"""Then send for them all to come here as soon as possible, and let each"
"1773",55,"one bring a long piece of string."""
"1774",55,""
"1775",55,"The Queen turned to the mice that attended her and told them to go at"
"1776",55,"once and get all her people.  As soon as they heard her orders they ran"
"1777",55,"away in every direction as fast as possible."
"1778",55,""
"1779",55,"""Now,"" said the Scarecrow to the Tin Woodman, ""you must go to those"
"1780",55,"trees by the riverside and make a truck that will carry the Lion."""
"1781",55,""
"1782",55,"So the Woodman went at once to the trees and began to work; and he soon"
"1783",55,"made a truck out of the limbs of trees, from which he chopped away all"
"1784",55,"the leaves and branches.  He fastened it together with wooden pegs and"
"1785",55,"made the four wheels out of short pieces of a big tree trunk.  So fast"
"1786",55,"and so well did he work that by the time the mice began to arrive the"
"1787",55,"truck was all ready for them."
"1788",55,""
"1789",55,"They came from all directions, and there were thousands of them: big"
"1790",55,"mice and little mice and middle-sized mice; and each one brought a"
"1791",55,"piece of string in his mouth.  It was about this time that Dorothy woke"
"1792",55,"from her long sleep and opened her eyes.  She was greatly astonished to"
"1793",55,"find herself lying upon the grass, with thousands of mice standing"
"1794",55,"around and looking at her timidly.  But the Scarecrow told her about"
"1795",55,"everything, and turning to the dignified little Mouse, he said:"
"1796",55,""
"1797",55,"""Permit me to introduce to you her Majesty, the Queen."""
"1798",55,""
"1799",55,"Dorothy nodded gravely and the Queen made a curtsy, after which she"
"1800",55,"became quite friendly with the little girl."
"1801",55,""
"1802",55,"The Scarecrow and the Woodman now began to fasten the mice to the"
"1803",55,"truck, using the strings they had brought.  One end of a string was"
"1804",55,"tied around the neck of each mouse and the other end to the truck.  Of"
"1805",55,"course the truck was a thousand times bigger than any of the mice who"
"1806",55,"were to draw it; but when all the mice had been harnessed, they were"
"1807",55,"able to pull it quite easily.  Even the Scarecrow and the Tin Woodman"
"1808",55,"could sit on it, and were drawn swiftly by their queer little horses to"
"1809",55,"the place where the Lion lay asleep."
"1810",55,""
"1811",55,"After a great deal of hard work, for the Lion was heavy, they managed"
"1812",55,"to get him up on the truck.  Then the Queen hurriedly gave her people"
"1813",55,"the order to start, for she feared if the mice stayed among the poppies"
"1814",55,"too long they also would fall asleep."
"1815",55,""
"1816",55,"At first the little creatures, many though they were, could hardly stir"
"1817",55,"the heavily loaded truck; but the Woodman and the Scarecrow both pushed"
"1818",55,"from behind, and they got along better.  Soon they rolled the Lion out"
"1819",55,"of the poppy bed to the green fields, where he could breathe the sweet,"
"1820",55,"fresh air again, instead of the poisonous scent of the flowers."
"1821",55,""
"1822",55,"Dorothy came to meet them and thanked the little mice warmly for saving"
"1823",55,"her companion from death.  She had grown so fond of the big Lion she"
"1824",55,"was glad he had been rescued."
"1825",55,""
"1826",55,"Then the mice were unharnessed from the truck and scampered away"
"1827",55,"through the grass to their homes.  The Queen of the Mice was the last"
"1828",55,"to leave."
"1829",55,""
"1830",55,"""If ever you need us again,"" she said, ""come out into the field and"
"1831",55,"call, and we shall hear you and come to your assistance.  Good-bye!"""
"1832",55,""
"1833",55,"""Good-bye!"" they all answered, and away the Queen ran, while Dorothy"
"1834",55,"held Toto tightly lest he should run after her and frighten her."
"1835",55,""
"1836",55,"After this they sat down beside the Lion until he should awaken; and"
"1837",55,"the Scarecrow brought Dorothy some fruit from a tree near by, which she"
"1838",55,"ate for her dinner."
"1839",55,""
"1840",55,""
"1841",55,""
"1842",55,""
"1843",55,"10.  The Guardian of the Gate"
"1844",55,""
"1845",55,""
"1846",55,"It was some time before the Cowardly Lion awakened, for he had lain"
"1847",55,"among the poppies a long while, breathing in their deadly fragrance;"
"1848",55,"but when he did open his eyes and roll off the truck he was very glad"
"1849",55,"to find himself still alive."
"1850",55,""
"1851",55,"""I ran as fast as I could,"" he said, sitting down and yawning, ""but the"
"1852",55,"flowers were too strong for me.  How did you get me out?"""
"1853",55,""
"1854",55,"Then they told him of the field mice, and how they had generously saved"
"1855",55,"him from death; and the Cowardly Lion laughed, and said:"
"1856",55,""
"1857",55,"""I have always thought myself very big and terrible; yet such little"
"1858",55,"things as flowers came near to killing me, and such small animals as"
"1859",55,"mice have saved my life.  How strange it all is!  But, comrades, what"
"1860",55,"shall we do now?"""
"1861",55,""
"1862",55,"""We must journey on until we find the road of yellow brick again,"" said"
"1863",55,"Dorothy, ""and then we can keep on to the Emerald City."""
"1864",55,""
"1865",55,"So, the Lion being fully refreshed, and feeling quite himself again,"
"1866",55,"they all started upon the journey, greatly enjoying the walk through"
"1867",55,"the soft, fresh grass; and it was not long before they reached the road"
"1868",55,"of yellow brick and turned again toward the Emerald City where the"
"1869",55,"Great Oz dwelt."
"1870",55,""
"1871",55,"The road was smooth and well paved, now, and the country about was"
"1872",55,"beautiful, so that the travelers rejoiced in leaving the forest far"
"1873",55,"behind, and with it the many dangers they had met in its gloomy shades."
"1874",55,"Once more they could see fences built beside the road; but these were"
"1875",55,"painted green, and when they came to a small house, in which a farmer"
"1876",55,"evidently lived, that also was painted green.  They passed by several"
"1877",55,"of these houses during the afternoon, and sometimes people came to the"
"1878",55,"doors and looked at them as if they would like to ask questions; but no"
"1879",55,"one came near them nor spoke to them because of the great Lion, of"
"1880",55,"which they were very much afraid.  The people were all dressed in"
"1881",55,"clothing of a lovely emerald-green color and wore peaked hats like"
"1882",55,"those of the Munchkins."
"1883",55,""
"1884",55,"""This must be the Land of Oz,"" said Dorothy, ""and we are surely getting"
"1885",55,"near the Emerald City."""
"1886",55,""
"1887",55,"""Yes,"" answered the Scarecrow.  ""Everything is green here, while in the"
"1888",55,"country of the Munchkins blue was the favorite color.  But the people"
"1889",55,"do not seem to be as friendly as the Munchkins, and I'm afraid we shall"
"1890",55,"be unable to find a place to pass the night."""
"1891",55,""
"1892",55,"""I should like something to eat besides fruit,"" said the girl, ""and I'm"
"1893",55,"sure Toto is nearly starved.  Let us stop at the next house and talk to"
"1894",55,"the people."""
"1895",55,""
"1896",55,"So, when they came to a good-sized farmhouse, Dorothy walked boldly up"
"1897",55,"to the door and knocked."
"1898",55,""
"1899",55,"A woman opened it just far enough to look out, and said, ""What do you"
"1900",55,"want, child, and why is that great Lion with you?"""
"1901",55,""
"1902",55,"""We wish to pass the night with you, if you will allow us,"" answered"
"1903",55,"Dorothy; ""and the Lion is my friend and comrade, and would not hurt you"
"1904",55,"for the world."""
"1905",55,""
"1906",55,"""Is he tame?"" asked the woman, opening the door a little wider."
"1907",55,""
"1908",55,"""Oh, yes,"" said the girl, ""and he is a great coward, too.  He will be"
"1909",55,"more afraid of you than you are of him."""
"1910",55,""
"1911",55,"""Well,"" said the woman, after thinking it over and taking another peep"
"1912",55,"at the Lion, ""if that is the case you may come in, and I will give you"
"1913",55,"some supper and a place to sleep."""
"1914",55,""
"1915",55,"So they all entered the house, where there were, besides the woman, two"
"1916",55,"children and a man.  The man had hurt his leg, and was lying on the"
"1917",55,"couch in a corner.  They seemed greatly surprised to see so strange a"
"1918",55,"company, and while the woman was busy laying the table the man asked:"
"1919",55,""
"1920",55,"""Where are you all going?"""
"1921",55,""
"1922",55,"""To the Emerald City,"" said Dorothy, ""to see the Great Oz."""
"1923",55,""
"1924",55,"""Oh, indeed!"" exclaimed the man.  ""Are you sure that Oz will see you?"""
"1925",55,""
"1926",55,"""Why not?"" she replied."
"1927",55,""
"1928",55,"""Why, it is said that he never lets anyone come into his presence.  I"
"1929",55,"have been to the Emerald City many times, and it is a beautiful and"
"1930",55,"wonderful place; but I have never been permitted to see the Great Oz,"
"1931",55,"nor do I know of any living person who has seen him."""
"1932",55,""
"1933",55,"""Does he never go out?"" asked the Scarecrow."
"1934",55,""
"1935",55,"""Never.  He sits day after day in the great Throne Room of his Palace,"
"1936",55,"and even those who wait upon him do not see him face to face."""
"1937",55,""
"1938",55,"""What is he like?"" asked the girl."
"1939",55,""
"1940",55,"""That is hard to tell,"" said the man thoughtfully.  ""You see, Oz is a"
"1941",55,"Great Wizard, and can take on any form he wishes.  So that some say he"
