"","gutenberg_id","text"
"2063",120,"""Why, by the powers,"" cried Long John, ""if we do, we'll miss the morning"
"2064",120,"tide!"""
"2065",120,""
"2066",120,"""My orders!"" said the captain shortly. ""You may go below, my man. Hands"
"2067",120,"will want supper."""
"2068",120,""
"2069",120,"""Aye, aye, sir,"" answered the cook, and touching his forelock, he"
"2070",120,"disappeared at once in the direction of his galley."
"2071",120,""
"2072",120,"""That's a good man, captain,"" said the doctor."
"2073",120,""
"2074",120,"""Very likely, sir,"" replied Captain Smollett. ""Easy with that,"
"2075",120,"men--easy,"" he ran on, to the fellows who were shifting the powder; and"
"2076",120,"then suddenly observing me examining the swivel we carried amidships,"
"2077",120,"a long brass nine, ""Here you, ship's boy,"" he cried, ""out o' that! Off"
"2078",120,"with you to the cook and get some work."""
"2079",120,""
"2080",120,"And then as I was hurrying off I heard him say, quite loudly, to the"
"2081",120,"doctor, ""I'll have no favourites on my ship."""
"2082",120,""
"2083",120,"I assure you I was quite of the squire's way of thinking, and hated the"
"2084",120,"captain deeply."
"2085",120,""
"2086",120,""
"2087",120,""
"2088",120,""
"2089",120,"10"
"2090",120,""
"2091",120,"The Voyage"
"2092",120,""
"2093",120,"ALL that night we were in a great bustle getting things stowed in their"
"2094",120,"place, and boatfuls of the squire's friends, Mr. Blandly and the like,"
"2095",120,"coming off to wish him a good voyage and a safe return. We never had"
"2096",120,"a night at the Admiral Benbow when I had half the work; and I was"
"2097",120,"dog-tired when, a little before dawn, the boatswain sounded his pipe"
"2098",120,"and the crew began to man the capstan-bars. I might have been twice"
"2099",120,"as weary, yet I would not have left the deck, all was so new and"
"2100",120,"interesting to me--the brief commands, the shrill note of the whistle,"
"2101",120,"the men bustling to their places in the glimmer of the ship's lanterns."
"2102",120,""
"2103",120,"""Now, Barbecue, tip us a stave,"" cried one voice."
"2104",120,""
"2105",120,"""The old one,"" cried another."
"2106",120,""
"2107",120,"""Aye, aye, mates,"" said Long John, who was standing by, with his crutch"
"2108",120,"under his arm, and at once broke out in the air and words I knew so"
"2109",120,"well:"
"2110",120,""
"2111",120,"""Fifteen men on the dead man's chest--"""
"2112",120,""
"2113",120,"And then the whole crew bore chorus:--"
"2114",120,""
"2115",120,"""Yo-ho-ho, and a bottle of rum!"""
"2116",120,""
"2117",120,"And at the third ""Ho!"" drove the bars before them with a will."
"2118",120,""
"2119",120,"Even at that exciting moment it carried me back to the old Admiral"
"2120",120,"Benbow in a second, and I seemed to hear the voice of the captain piping"
"2121",120,"in the chorus. But soon the anchor was short up; soon it was hanging"
"2122",120,"dripping at the bows; soon the sails began to draw, and the land and"
"2123",120,"shipping to flit by on either side; and before I could lie down to"
"2124",120,"snatch an hour of slumber the HISPANIOLA had begun her voyage to the"
"2125",120,"Isle of Treasure."
"2126",120,""
"2127",120,"I am not going to relate that voyage in detail. It was fairly"
"2128",120,"prosperous. The ship proved to be a good ship, the crew were capable"
"2129",120,"seamen, and the captain thoroughly understood his business. But before"
"2130",120,"we came the length of Treasure Island, two or three things had happened"
"2131",120,"which require to be known."
"2132",120,""
"2133",120,"Mr. Arrow, first of all, turned out even worse than the captain had"
"2134",120,"feared. He had no command among the men, and people did what they"
"2135",120,"pleased with him. But that was by no means the worst of it, for after a"
"2136",120,"day or two at sea he began to appear on deck with hazy eye, red cheeks,"
"2137",120,"stuttering tongue, and other marks of drunkenness. Time after time"
"2138",120,"he was ordered below in disgrace. Sometimes he fell and cut himself;"
"2139",120,"sometimes he lay all day long in his little bunk at one side of the"
"2140",120,"companion; sometimes for a day or two he would be almost sober and"
"2141",120,"attend to his work at least passably."
"2142",120,""
"2143",120,"In the meantime, we could never make out where he got the drink. That"
"2144",120,"was the ship's mystery. Watch him as we pleased, we could do nothing to"
"2145",120,"solve it; and when we asked him to his face, he would only laugh if"
"2146",120,"he were drunk, and if he were sober deny solemnly that he ever tasted"
"2147",120,"anything but water."
"2148",120,""
"2149",120,"He was not only useless as an officer and a bad influence amongst"
"2150",120,"the men, but it was plain that at this rate he must soon kill himself"
"2151",120,"outright, so nobody was much surprised, nor very sorry, when one dark"
"2152",120,"night, with a head sea, he disappeared entirely and was seen no more."
"2153",120,""
"2154",120,"""Overboard!"" said the captain. ""Well, gentlemen, that saves the trouble"
"2155",120,"of putting him in irons."""
"2156",120,""
"2157",120,"But there we were, without a mate; and it was necessary, of course, to"
"2158",120,"advance one of the men. The boatswain, Job Anderson, was the likeliest"
"2159",120,"man aboard, and though he kept his old title, he served in a way as"
"2160",120,"mate. Mr. Trelawney had followed the sea, and his knowledge made him"
"2161",120,"very useful, for he often took a watch himself in easy weather. And the"
"2162",120,"coxswain, Israel Hands, was a careful, wily, old, experienced seaman who"
"2163",120,"could be trusted at a pinch with almost anything."
"2164",120,""
"2165",120,"He was a great confidant of Long John Silver, and so the mention of"
"2166",120,"his name leads me on to speak of our ship's cook, Barbecue, as the men"
"2167",120,"called him."
"2168",120,""
"2169",120,"Aboard ship he carried his crutch by a lanyard round his neck, to have"
"2170",120,"both hands as free as possible. It was something to see him wedge the"
"2171",120,"foot of the crutch against a bulkhead, and propped against it, yielding"
"2172",120,"to every movement of the ship, get on with his cooking like someone safe"
"2173",120,"ashore. Still more strange was it to see him in the heaviest of weather"
"2174",120,"cross the deck. He had a line or two rigged up to help him across the"
"2175",120,"widest spaces--Long John's earrings, they were called; and he would hand"
"2176",120,"himself from one place to another, now using the crutch, now trailing it"
"2177",120,"alongside by the lanyard, as quickly as another man could walk. Yet some"
"2178",120,"of the men who had sailed with him before expressed their pity to see"
"2179",120,"him so reduced."
"2180",120,""
"2181",120,"""He's no common man, Barbecue,"" said the coxswain to me. ""He had good"
"2182",120,"schooling in his young days and can speak like a book when so minded;"
"2183",120,"and brave--a lion's nothing alongside of Long John! I seen him grapple"
"2184",120,"four and knock their heads together--him unarmed."""
"2185",120,""
"2186",120,"All the crew respected and even obeyed him. He had a way of talking"
"2187",120,"to each and doing everybody some particular service. To me he was"
"2188",120,"unweariedly kind, and always glad to see me in the galley, which he kept"
"2189",120,"as clean as a new pin, the dishes hanging up burnished and his parrot in"
"2190",120,"a cage in one corner."
"2191",120,""
"2192",120,"""Come away, Hawkins,"" he would say; ""come and have a yarn with John."
"2193",120,"Nobody more welcome than yourself, my son. Sit you down and hear the"
"2194",120,"news. Here's Cap'n Flint--I calls my parrot Cap'n Flint, after the"
"2195",120,"famous buccaneer--here's Cap'n Flint predicting success to our v'yage."
"2196",120,"Wasn't you, cap'n?"""
"2197",120,""
"2198",120,"And the parrot would say, with great rapidity, ""Pieces of eight! Pieces"
"2199",120,"of eight! Pieces of eight!"" till you wondered that it was not out of"
"2200",120,"breath, or till John threw his handkerchief over the cage."
"2201",120,""
"2202",120,"""Now, that bird,"" he would say, ""is, maybe, two hundred years"
"2203",120,"old, Hawkins--they live forever mostly; and if anybody's seen more"
"2204",120,"wickedness, it must be the devil himself. She's sailed with England,"
"2205",120,"the great Cap'n England, the pirate. She's been at Madagascar, and at"
"2206",120,"Malabar, and Surinam, and Providence, and Portobello. She was at the"
"2207",120,"fishing up of the wrecked plate ships. It's there she learned 'Pieces"
"2208",120,"of eight,' and little wonder; three hundred and fifty thousand of 'em,"
"2209",120,"Hawkins! She was at the boarding of the viceroy of the Indies out of"
"2210",120,"Goa, she was; and to look at her you would think she was a babby. But"
"2211",120,"you smelt powder--didn't you, cap'n?"""
"2212",120,""
"2213",120,"""Stand by to go about,"" the parrot would scream."
"2214",120,""
"2215",120,"""Ah, she's a handsome craft, she is,"" the cook would say, and give her"
"2216",120,"sugar from his pocket, and then the bird would peck at the bars and"
"2217",120,"swear straight on, passing belief for wickedness. ""There,"" John would"
"2218",120,"add, ""you can't touch pitch and not be mucked, lad. Here's this poor old"
"2219",120,"innocent bird o' mine swearing blue fire, and none the wiser, you may"
"2220",120,"lay to that. She would swear the same, in a manner of speaking, before"
"2221",120,"chaplain."" And John would touch his forelock with a solemn way he had"
"2222",120,"that made me think he was the best of men."
"2223",120,""
"2224",120,"In the meantime, the squire and Captain Smollett were still on pretty"
"2225",120,"distant terms with one another. The squire made no bones about the"
"2226",120,"matter; he despised the captain. The captain, on his part, never spoke"
"2227",120,"but when he was spoken to, and then sharp and short and dry, and not a"
"2228",120,"word wasted. He owned, when driven into a corner, that he seemed to have"
"2229",120,"been wrong about the crew, that some of them were as brisk as he wanted"
"2230",120,"to see and all had behaved fairly well. As for the ship, he had taken a"
"2231",120,"downright fancy to her. ""She'll lie a point nearer the wind than a man"
